HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerGroups,PassengerNums,CabinDeck,CabinNumber,CabinSide,Surname,AgeGroups,Transported
2,0,1,22,0,0,0,0,0,1128,2879,1,2,594,1,704,1,0
3,0,1,20,0,91,0,10,1187,0,2885,1,2,549,2,213,4,0
3,0,1,32,0,2436,0,18,9,0,2886,1,2,596,1,424,1,0
2,0,1,34,0,0,0,573,214,0,2889,1,6,195,2,1797,1,0
1,1,3,47,0,0,0,0,0,0,2895,1,8,111,2,2178,1,0
2,0,1,23,0,11,0,0,0,1281,2896,1,2,550,2,1617,4,0
1,0,1,22,0,0,4313,0,0,25,2898,1,1,90,1,715,3,0
1,1,1,35,0,0,0,0,0,0,2898,2,1,90,1,79,2,0
2,0,2,18,0,33,1352,38,0,0,2903,1,4,472,1,906,5,0
1,0,1,36,0,86,290,2271,2184,91,2904,1,8,99,1,1374,3,0
1,1,1,32,0,0,0,0,0,0,2904,2,8,99,1,1374,2,0
2,1,1,29,0,0,0,0,0,0,2911,1,4,465,2,721,0,0
1,1,1,19,0,0,0,0,0,0,2914,1,1,91,1,466,1,0
3,1,1,45,0,0,0,0,0,0,2915,1,2,554,2,2194,1,0
3,1,1,26,0,0,0,0,0,0,2916,1,2,604,1,34,2,0
2,0,1,14,0,890,0,75,0,0,2917,1,2,605,1,100,2,0
1,0,3,22,0,0,562,0,0,3808,2918,1,1,108,2,2172,1,0
2,0,1,31,0,0,0,0,234,572,2921,1,2,607,1,391,4,0
3,0,1,25,0,1,72,1202,33,0,2922,1,2,608,1,80,2,0
2,0,1,15,0,19,3673,173,0,314,2923,1,4,466,2,173,3,0
3,0,1,28,0,2521,0,303,8,0,2924,1,2,556,2,1182,1,0
2,1,1,34,0,0,0,0,0,0,2931,1,4,475,1,930,1,0
2,0,1,28,0,743,27,10,0,17,2931,2,2,612,1,930,3,0
1,1,1,45,0,0,0,0,0,0,2932,1,1,109,2,1599,1,0
2,0,1,44,0,0,72,0,665,0,2933,1,2,613,1,449,0,0
2,0,1,22,0,0,1,0,237,620,2937,1,2,614,1,965,1,0
2,0,1,48,0,0,0,889,0,0,2939,1,4,476,1,938,2,0
2,0,1,25,0,1722,906,0,0,1,2946,1,2,616,1,1997,1,0
2,0,1,24,0,646,202,0,3,2,2946,2,4,480,1,1997,1,0
2,0,1,20,0,0,822,0,65,0,2946,3,4,480,1,1997,2,0
2,0,1,46,0,0,7,327,0,508,2946,4,4,480,1,1997,1,0
2,1,1,40,0,0,0,0,0,0,2947,1,4,481,1,1881,3,0
2,0,2,26,0,368,0,0,406,0,2951,1,4,483,1,1913,2,0
2,0,3,56,0,0,88,0,882,207,2952,1,2,618,1,249,1,0
2,0,1,37,0,262,380,0,39,766,2955,1,2,560,2,1603,1,0
2,1,1,35,0,0,0,0,0,0,2957,1,4,484,1,1006,1,0
2,0,1,15,0,152,630,124,1,0,2963,1,4,471,2,419,1,0
2,0,1,21,0,0,934,0,0,0,2967,1,2,623,1,1472,1,0
2,0,1,24,0,0,2,70,707,7,2973,1,6,196,2,43,3,0
2,0,3,30,0,0,137,15,0,1292,2974,1,2,624,1,2091,1,0
1,1,3,34,0,0,0,0,0,0,2976,1,1,110,2,1385,3,0
1,1,3,16,0,0,0,0,0,0,2976,2,1,110,2,1385,1,0
1,1,3,55,0,0,0,0,0,0,2976,3,1,110,2,1385,0,0
1,0,3,27,0,0,49,77,2427,3590,2976,4,1,110,2,1385,0,0
2,0,1,44,0,48,207,10,443,2,2977,1,2,625,1,102,0,0
2,0,1,17,0,75,0,816,0,265,2977,2,2,625,1,102,1,0
2,0,2,17,0,546,0,0,0,203,2977,3,2,625,1,102,1,0
3,0,1,36,0,3,0,345,1,960,2978,1,2,565,2,1975,1,0
2,0,1,18,0,0,0,111,451,82,2980,1,2,566,2,477,1,0
2,1,2,14,0,0,0,0,0,0,2981,1,4,487,1,327,4,0
2,0,1,21,0,0,680,0,0,13,2985,1,2,567,2,746,2,0
2,0,3,26,0,783,40,77,6,0,2987,1,6,184,1,1712,3,0
2,0,1,26,0,1,395,0,240,12,2989,1,2,568,2,1315,1,0
3,0,1,21,0,1214,0,88,1296,0,2991,1,2,569,2,424,4,0
1,1,3,25,0,0,0,0,0,0,2997,1,1,95,1,662,3,0
1,0,1,27,0,0,4,549,2928,354,2997,2,1,95,1,1453,2,0
1,0,3,25,0,0,2037,2,0,2166,2997,3,1,95,1,662,3,0
1,1,1,43,0,0,0,0,0,0,2997,4,1,95,1,2079,2,0
3,0,1,35,0,1228,0,1923,19,2,2999,1,7,91,1,1275,1,0
2,0,2,21,0,0,0,0,95,642,3002,1,2,628,1,1177,1,0
2,0,1,23,0,1,0,0,445,0,3007,1,4,488,1,135,2,0
1,1,3,17,0,0,0,0,0,0,3008,1,7,92,1,81,5,0
2,0,1,21,0,0,844,36,2051,3178,3008,2,7,92,1,81,3,0
1,1,1,21,0,0,0,0,0,0,3008,3,7,92,1,81,5,0
1,0,1,39,0,0,2061,18,443,157,3008,4,7,92,1,81,1,0
1,1,3,22,0,0,0,0,0,0,3008,5,7,92,1,81,1,0
1,1,3,40,0,0,0,0,0,0,3008,6,7,92,1,81,1,0
2,1,1,25,0,0,0,0,0,0,3011,1,4,489,1,431,2,0
2,0,1,6,0,0,0,0,0,0,3016,1,4,490,1,1075,2,0
2,1,1,1,0,0,0,0,0,0,3016,2,4,490,1,1724,2,0
2,1,1,1,0,0,0,0,0,0,3016,3,4,490,1,1075,1,0
2,0,1,20,0,768,0,0,0,3,3016,4,6,186,1,1075,2,0
2,0,1,17,0,0,4738,188,0,0,3017,1,4,491,1,140,2,0
2,1,1,22,0,0,0,0,0,0,3028,1,4,494,1,82,3,0
3,1,3,18,0,0,0,0,0,0,3031,1,2,633,1,724,1,0
3,0,1,49,0,0,0,0,0,0,3035,1,6,188,1,1155,0,0
1,1,3,27,0,0,0,0,0,0,3037,1,8,104,1,224,5,0
1,1,1,40,0,0,0,0,0,0,3037,2,8,104,1,224,6,0
2,0,1,22,0,1,0,55,183,552,3041,1,6,189,1,365,1,0
3,0,1,55,0,174,0,958,84,0,3043,1,2,635,1,926,2,0
2,0,1,45,0,0,2203,0,895,0,3046,1,7,93,1,1596,5,0
2,0,1,33,0,1726,0,2,0,50,3049,1,4,495,1,845,4,0
2,0,1,42,0,56,3,0,1771,514,3051,1,4,496,1,1128,1,0
1,0,1,27,0,0,351,0,3829,76,3052,1,8,116,2,24,3,0
2,1,1,16,0,0,0,0,0,0,3056,1,4,497,1,1534,2,0
3,0,1,23,0,0,0,178,0,0,3057,1,2,580,2,1157,3,0
2,0,1,31,0,885,0,0,0,22,3058,1,4,481,2,353,2,0
1,1,1,62,0,0,0,0,0,0,3059,1,1,100,1,1368,1,0
2,0,2,43,0,472,52,160,0,0,3069,1,2,582,2,451,5,0
3,1,3,57,0,0,0,0,0,0,3072,1,2,639,1,161,1,0
2,0,2,23,0,0,0,1342,7,0,3074,1,2,583,2,65,1,0
2,0,3,20,0,107,476,982,20,0,3075,1,2,641,1,1085,1,0
1,1,3,21,0,0,0,0,0,0,3077,1,1,114,2,1059,5,0
1,1,3,27,0,0,0,0,0,0,3077,2,1,114,2,1059,1,0
1,0,3,31,0,0,573,0,15733,32,3078,1,8,117,2,1879,0,0
1,0,1,31,1,0,998,103,15255,432,3078,2,8,117,2,1879,1,0
1,1,1,24,0,0,0,0,0,0,3078,3,8,117,2,1879,1,0
1,0,1,27,0,0,2995,0,5534,4484,3078,4,8,117,2,1879,0,0
2,0,1,28,0,0,488,307,9,0,3086,1,2,643,1,942,0,0
3,1,1,44,0,0,0,0,0,0,3089,1,6,202,2,819,3,0
2,1,1,19,0,0,0,0,0,0,3094,1,4,484,2,1009,0,0
3,1,1,14,0,0,0,0,0,0,3097,1,2,644,1,2016,3,0
2,0,1,65,0,19,33,168,62,1387,3098,1,6,195,1,821,3,0
3,0,1,73,0,1858,0,382,8,329,3101,1,7,104,2,368,3,0
1,1,1,26,0,0,0,0,0,0,3105,1,8,105,1,1039,3,0
1,0,1,25,0,0,4827,0,75,1919,3105,2,8,105,1,1039,1,0
1,1,1,26,0,0,0,0,0,0,3105,3,8,105,1,1039,2,0
2,0,1,34,0,2,768,8,0,0,3106,1,2,587,2,41,0,0
2,1,1,63,0,0,0,0,0,0,3107,1,4,486,2,1564,3,0
2,1,1,53,0,0,0,0,0,0,3108,1,4,508,1,136,2,0
2,0,1,18,0,2,807,0,0,0,3109,1,4,487,2,523,2,0
2,1,2,40,0,0,0,0,0,0,3115,1,4,489,2,438,2,0
3,0,1,28,0,783,0,274,0,0,3122,1,7,98,1,906,1,0
3,0,1,45,0,951,93,0,0,194,3122,2,2,647,1,678,1,0
3,0,1,32,0,3337,6,1,0,0,3125,1,7,99,1,15,1,0
2,0,3,19,0,24,0,1,1742,0,3125,2,7,99,1,15,2,0
1,1,3,65,0,0,0,0,0,0,3127,1,8,106,1,1503,3,0
2,0,1,20,0,0,0,977,0,4,3129,1,6,205,2,243,4,0
2,0,3,18,0,298,0,0,342,0,3135,1,2,650,1,1251,1,0
2,1,2,18,0,0,0,0,0,0,3137,1,2,651,1,1875,2,0
2,0,1,58,0,0,0,0,0,208,3139,1,2,589,2,931,3,0
3,1,1,25,0,0,0,0,0,0,3141,1,2,590,2,89,1,0
2,0,1,13,0,0,6,316,401,0,3144,1,2,593,2,598,1,0
2,0,2,26,0,208,594,0,0,473,3146,1,2,653,1,906,2,0
2,0,1,22,0,0,902,2,0,0,3148,1,2,595,2,735,2,0
2,0,1,22,0,0,0,0,381,403,3148,2,4,493,2,735,1,0
2,0,1,10,0,0,0,0,0,0,3150,1,4,495,2,584,1,0
1,1,3,14,0,0,0,0,0,0,3151,1,8,107,1,2187,1,0
2,0,1,44,0,126,0,4,655,0,3153,1,4,497,2,1273,0,0
2,1,3,10,0,0,0,0,0,0,3153,2,4,497,2,272,1,0
2,1,1,37,0,0,0,0,0,0,3154,1,4,498,2,904,2,0
1,1,3,37,0,0,0,0,0,0,3155,1,1,103,1,348,1,0
1,0,3,44,0,0,4701,4,1,1133,3155,2,1,103,1,906,2,0
2,0,2,42,0,854,25,0,11,0,3156,1,4,499,2,495,4,0
3,0,1,18,0,966,0,271,106,218,3157,1,4,442,2,15,1,0
3,0,1,34,0,1768,0,0,0,0,3160,1,2,655,1,653,1,0
2,0,1,15,0,193,84,0,592,6,3165,1,2,597,2,1893,1,0
2,0,1,36,0,0,1,1001,0,16,3167,1,4,517,1,712,1,0
2,1,1,27,0,0,0,0,0,0,3170,1,4,501,2,495,3,0
2,1,1,33,0,0,0,0,0,0,3173,1,4,503,2,620,2,0
2,0,1,27,0,0,261,0,9,551,3177,1,2,661,1,1343,1,0
3,1,1,22,0,0,0,0,0,0,3178,1,2,662,1,157,2,0
2,0,1,19,0,273,566,0,68,0,3183,1,4,518,1,352,5,0
3,1,1,18,0,0,0,0,0,0,3186,1,2,664,1,906,2,0
1,0,3,31,0,45,3150,0,1656,0,3187,1,3,26,1,2213,1,0
3,0,1,41,0,25,0,84,0,1239,3190,1,2,602,2,76,2,0
3,1,1,48,0,0,0,0,0,0,3190,2,6,210,2,424,0,0
2,0,1,23,0,0,138,0,0,45,3194,1,4,504,2,605,4,0
3,0,1,29,0,168,2,45,2405,3,3198,1,2,604,2,253,0,0
1,0,1,38,0,320,4398,0,250,137,3199,1,8,108,1,320,2,0
2,0,2,21,0,0,1,673,24,1,3202,1,4,519,1,1695,3,0
2,0,2,20,0,2,0,1008,1090,1,3207,1,2,671,1,287,3,0
1,0,1,27,0,0,11293,0,297,4736,3208,1,9,4,1,466,2,0
3,1,1,33,0,0,0,0,0,0,3214,1,2,605,2,2141,3,0
2,0,1,24,0,684,87,0,0,0,3222,1,4,512,2,906,4,0
3,1,1,23,0,0,0,0,0,0,3226,1,2,608,2,753,3,0
3,0,3,22,0,2545,0,460,7,0,3228,1,7,105,2,1011,3,0
2,1,3,13,0,0,0,0,0,0,3231,1,4,514,2,1688,1,0
2,0,3,24,0,0,981,156,14,0,3233,1,2,675,1,1063,4,0
2,0,1,32,0,26,0,129,0,712,3234,1,6,199,1,1359,5,0
3,0,1,17,0,33,8,199,0,808,3242,1,6,201,1,21,1,0
1,1,1,28,0,0,0,0,0,0,3244,1,3,38,2,83,1,0
1,1,1,46,0,0,0,0,0,0,3244,2,3,38,2,83,1,0
1,1,3,18,0,0,0,0,0,0,3244,3,3,38,2,83,2,0
2,0,1,24,0,26,0,676,121,0,3245,1,2,611,2,909,1,0
2,0,1,20,0,0,0,243,21,2149,3245,2,2,611,2,1582,1,0
2,0,1,17,0,0,880,0,0,44,3246,1,2,612,2,1882,2,0
2,0,1,44,0,0,0,0,0,803,3249,1,2,678,1,1474,2,0
2,0,2,34,0,1,874,0,51,0,3249,2,4,527,1,1474,2,0
2,0,2,19,0,149,0,37,173,308,3250,1,2,679,1,1268,3,0
2,0,1,28,0,0,0,1,0,739,3251,1,2,680,1,575,4,0
3,1,1,26,0,0,0,0,0,0,3257,1,2,614,2,1781,2,0
1,0,3,57,0,0,6290,0,5156,0,3261,1,8,109,1,1385,3,0
3,1,1,34,0,0,0,0,0,0,3263,1,2,616,2,253,1,0
3,0,1,18,0,1454,15,117,0,0,3264,1,6,218,2,1201,2,0
1,0,1,28,1,59,152,0,23,3656,3265,1,1,119,2,1921,1,0
1,0,3,6,0,0,0,0,0,0,3265,2,1,119,2,84,0,0
1,1,3,53,0,0,0,0,0,0,3265,3,1,119,2,1921,0,0
1,0,1,6,0,0,0,0,0,0,3265,4,1,119,2,1921,2,0
3,0,1,33,0,162,354,149,57,0,3266,1,2,682,1,99,0,0
1,1,3,43,0,0,0,0,0,0,3267,1,3,28,1,1331,1,0
2,0,1,44,0,0,0,0,0,3762,3277,1,4,520,2,82,3,0
3,1,1,28,0,0,0,0,0,0,3278,1,2,683,1,141,5,0
3,1,3,37,0,0,0,0,0,0,3281,1,2,618,2,729,0,0
3,0,1,55,0,6438,0,1425,208,0,3285,1,6,220,2,2077,3,0
3,1,1,40,0,0,0,0,0,0,3285,2,6,220,2,781,2,0
2,0,1,38,0,0,0,11,796,0,3286,1,2,620,2,1418,1,0
3,1,1,24,0,0,0,0,0,0,3288,1,2,685,1,1842,2,0
3,1,1,53,0,0,0,0,0,0,3290,1,2,622,2,1275,1,0
3,0,1,61,0,2647,0,0,0,127,3290,2,7,106,2,1275,3,0
2,1,1,17,0,0,0,0,0,0,3291,1,4,523,2,1963,6,0
2,0,1,20,0,0,0,0,784,0,3302,1,4,526,2,2059,2,0
2,0,1,22,0,0,42,0,19,709,3303,1,4,527,2,998,2,0
3,0,1,27,0,1338,0,30,20,1569,3306,1,2,689,1,918,1,0
2,0,1,19,0,0,0,712,1,0,3307,1,2,625,2,1389,2,0
2,0,1,23,0,2,1447,0,0,0,3316,1,2,628,2,342,1,0
1,0,3,33,0,0,2455,0,5252,159,3320,1,1,124,2,1437,1,0
1,0,3,26,0,53,7,0,3752,16,3320,2,1,124,2,1437,4,0
3,1,1,33,0,0,0,0,0,0,3321,1,2,629,2,2063,1,0
2,0,1,39,0,0,840,0,0,0,3333,1,4,545,1,734,3,0
2,1,2,47,0,0,0,0,0,0,3334,1,4,529,2,1486,2,0
2,0,1,33,0,399,24,0,364,0,3335,1,6,223,2,706,3,0
3,0,1,40,0,9,1,79,775,156,3340,1,6,204,1,276,2,0
2,1,3,19,0,0,0,0,0,0,3341,1,8,124,2,1869,1,0
1,0,3,26,0,1,485,0,12842,0,3341,2,8,124,2,1869,3,0
1,1,1,24,0,0,0,0,0,0,3344,1,1,126,2,309,2,0
1,1,1,15,0,0,0,0,0,0,3344,2,1,126,2,309,2,0
2,0,3,2,0,0,0,0,0,0,3345,1,4,533,2,1954,2,0
2,0,3,33,0,1641,0,8,8,0,3345,2,6,224,2,1954,5,0
2,1,2,14,0,0,0,0,0,0,3345,3,4,533,2,1954,0,0
2,0,1,22,0,6,0,723,1923,15,3346,1,2,632,2,1170,0,0
1,0,3,45,0,64,7980,0,1,1470,3347,1,1,127,2,1370,2,0
1,0,3,58,0,0,2696,0,2882,1563,3347,2,1,127,2,1370,3,0
2,1,3,13,0,0,0,0,0,0,3351,1,4,442,2,1684,1,0
2,0,3,36,0,0,0,685,11,8,3351,2,2,634,2,328,7,0
1,0,1,35,0,0,842,9,2061,547,3354,1,6,226,2,1634,1,0
2,1,2,23,0,0,0,0,0,0,3355,1,4,548,1,542,1,0
1,0,1,27,0,0,1624,0,53,1152,3356,1,6,227,2,85,1,0
2,0,1,24,0,684,0,87,0,0,3358,1,4,549,1,1269,4,0
1,0,1,43,0,0,20809,13,3745,2862,3362,1,1,128,2,2203,1,0
1,0,1,67,1,0,6564,4,3560,243,3362,2,1,128,2,2203,0,0
1,1,1,29,0,0,0,0,0,0,3366,1,1,129,2,1304,1,0
2,0,1,28,0,0,818,51,0,0,3367,1,4,442,2,906,3,0
3,1,1,18,0,0,0,0,0,0,3368,1,6,228,2,333,3,0
3,1,3,35,0,0,0,0,0,0,3368,2,6,228,2,333,4,0
3,0,1,22,1,1166,3,130,0,0,3368,3,6,228,2,1704,2,0
3,1,1,19,0,0,0,0,0,0,3368,4,6,228,2,1704,1,0
2,1,1,47,0,0,0,0,0,0,3368,5,6,228,2,1704,1,0
3,0,1,16,0,1639,0,142,0,0,3368,6,6,228,2,1704,1,0
3,0,1,41,0,1545,0,8,0,9,3368,7,6,228,2,333,4,0
1,0,1,26,0,172,7508,1698,109,11333,3369,1,6,229,2,2195,1,0
2,1,1,37,0,0,0,0,0,0,3373,1,4,538,2,436,3,0
3,0,1,26,0,493,0,774,9,20,3374,1,6,206,1,1877,1,0
3,0,1,21,0,1693,1,15,0,0,3375,1,2,695,1,927,1,0
2,0,2,45,0,0,0,1320,0,3,3376,1,2,637,2,1185,1,0
2,0,1,28,0,293,588,0,2,0,3378,1,4,552,1,243,2,0
2,0,1,26,0,1,913,7,0,0,3379,1,2,639,2,236,1,0
2,0,1,35,0,111,420,271,1,0,3385,1,2,640,2,1084,1,0
1,0,3,60,0,0,4230,0,0,0,3388,1,7,110,2,54,3,0
2,1,1,7,0,0,0,0,0,0,3393,1,4,555,1,1656,1,0
3,0,3,15,0,3859,1,4410,0,0,3398,1,6,208,1,934,1,0
2,0,1,26,0,1260,0,0,0,396,3399,1,6,230,2,1197,1,0
2,1,1,38,0,0,0,0,0,0,3400,1,4,544,2,906,1,0
2,0,1,24,0,330,47,356,0,0,3407,1,2,644,2,557,2,0
2,0,1,77,0,0,0,64,712,0,3407,2,2,644,2,557,4,0
3,0,1,22,0,446,0,1630,0,0,3411,1,6,232,2,1329,1,0
3,0,1,22,0,1127,0,2451,96,0,3411,2,4,442,2,1520,1,0
3,0,1,20,0,1481,0,2183,24,5,3411,3,2,645,2,1329,2,0
3,0,1,47,0,1696,10,48,0,0,3411,4,2,645,2,157,1,0
3,1,1,25,0,0,0,0,0,0,3411,5,2,645,2,1329,5,0
3,1,1,9,0,0,0,0,0,0,3411,6,2,645,2,1520,1,0
3,0,1,19,0,1954,0,508,0,0,3411,7,2,645,2,1520,1,0
2,0,1,44,0,0,1,574,1788,0,3414,1,4,560,1,167,2,0
1,0,1,41,1,0,2872,0,6386,1113,3416,1,1,108,1,1531,2,0
2,1,1,53,0,0,0,0,0,0,3427,1,4,550,2,857,4,0
1,1,1,27,0,0,0,0,0,0,3429,1,6,235,2,1355,2,0
2,0,1,20,0,43,0,9,707,7,3435,1,4,563,1,1441,5,0
2,1,3,23,0,0,0,0,0,0,3436,1,4,552,2,1287,5,0
3,0,1,20,0,0,0,0,0,0,3448,1,6,236,2,1557,0,0
3,0,2,26,0,75,0,1094,28,0,3448,2,2,650,2,1557,3,0
2,0,2,51,0,0,12,0,0,603,3451,1,4,566,1,135,2,0
2,0,1,22,0,0,529,0,175,179,3452,1,4,557,2,1140,1,0
2,1,3,36,0,0,0,0,0,0,3457,1,4,559,2,857,3,0
2,0,1,18,0,0,0,0,716,0,3460,1,2,651,2,630,2,0
2,0,2,19,0,6,148,936,0,131,3463,1,2,652,2,989,1,0
2,0,1,17,0,0,0,16,4,1111,3466,1,2,653,2,1604,2,0
2,0,1,29,0,47,29,16,3762,0,3471,1,4,570,1,167,3,0
2,0,1,18,0,1,1,714,0,0,3472,1,2,713,1,559,3,0
3,0,1,22,0,930,0,45,6307,10,3477,1,2,714,1,1801,1,0
3,0,3,43,0,209,1977,188,6,0,3477,2,7,109,1,1801,1,0
2,0,2,24,0,0,0,93,506,174,3479,1,4,564,2,815,0,0
3,0,1,25,0,1253,0,379,966,0,3481,1,2,715,1,383,1,0
2,0,1,20,0,2,6,7,0,2413,3482,1,2,716,1,1416,1,0
2,1,1,23,0,0,0,0,0,0,3482,2,4,572,1,1416,5,0
2,0,1,32,0,0,1001,8,0,0,3493,1,2,721,1,1045,4,0
1,0,1,51,0,0,526,0,4467,138,3494,1,1,112,1,86,1,0
1,0,1,22,0,1,3748,2718,217,11,3494,2,7,112,1,86,1,0
2,0,2,22,0,674,0,0,11,0,3498,1,2,657,2,139,1,0
2,0,2,30,0,37,938,1,472,0,3500,1,2,658,2,1269,5,0
2,0,1,23,0,337,14,0,884,0,3502,1,2,659,2,449,5,0
2,0,1,61,0,5,740,0,47,0,3503,1,6,210,1,1681,3,0
2,0,1,24,0,0,0,0,0,645,3505,1,2,724,1,41,4,0
2,0,1,19,0,0,810,0,77,62,3507,1,2,660,2,971,1,0
2,0,1,27,0,0,599,2751,684,518,3508,1,3,32,1,1818,1,0
1,0,1,29,1,0,3285,0,0,8,3508,2,3,32,1,1818,4,0
1,1,3,55,0,0,0,0,0,0,3509,1,1,133,2,906,0,0
1,0,1,26,0,0,11143,0,628,6076,3509,2,1,133,2,188,2,0
2,1,3,58,0,0,0,0,0,0,3510,1,4,565,2,609,0,0
1,1,3,60,0,0,0,0,0,0,3513,1,1,134,2,2122,0,0
1,1,1,13,0,0,0,0,0,0,3513,2,1,134,2,2122,0,0
1,0,3,39,1,0,3376,0,2287,0,3513,3,1,134,2,2122,4,0
1,1,3,35,0,0,0,0,0,0,3513,4,1,134,2,2122,0,0
2,0,1,21,0,0,0,0,922,0,3516,1,2,726,1,1199,0,0
2,0,1,37,0,1,6,1072,0,0,3517,1,2,663,2,1724,1,0
2,1,2,31,0,0,0,0,0,0,3522,1,4,567,2,561,2,0
2,0,1,20,0,136,0,15,419,0,3524,1,2,665,2,414,4,0
3,0,1,27,0,1023,531,245,734,65,3526,1,2,728,1,801,2,0
3,1,1,40,0,0,0,0,0,0,3529,1,2,730,1,1932,0,0
3,1,1,26,0,0,0,0,0,0,3532,1,2,667,2,2058,0,0
1,0,3,36,0,0,2384,0,10232,243,3538,1,8,128,2,87,0,0
2,0,1,19,0,0,0,223,0,769,3541,1,6,240,2,382,0,0
2,0,2,22,0,0,0,282,407,0,3544,1,2,670,2,372,3,0
2,0,1,15,0,28,1,806,0,57,3544,2,4,569,2,372,0,0
2,0,3,18,0,67,8,1188,667,0,3545,1,2,671,2,423,4,0
1,0,1,25,0,55,173,5,3769,103,3549,1,7,114,1,1206,0,0
1,1,1,62,0,0,0,0,0,0,3549,2,7,114,1,906,5,0
2,0,1,53,0,42,0,0,25,742,3551,1,4,571,2,993,1,0
2,0,3,26,0,496,0,2,205,0,3554,1,2,734,1,342,2,0
2,0,1,19,0,1194,4,21,0,223,3557,1,2,736,1,1965,0,0
2,1,2,21,0,0,0,0,0,0,3571,1,4,575,2,272,1,0
2,0,1,20,0,82,503,69,94,24,3574,1,4,576,2,225,3,0
1,0,3,56,0,977,806,0,3744,361,3575,1,1,137,2,33,3,0
1,0,3,64,0,0,2404,9,0,77,3580,1,7,114,2,1992,3,0
1,1,1,26,0,0,0,0,0,0,3580,2,1,138,2,1992,1,0
1,0,1,36,0,3635,804,0,3,100,3581,1,8,129,2,1810,3,0
3,0,1,51,0,914,140,2,0,0,3583,1,7,115,2,88,3,0
2,1,2,16,0,0,0,0,0,0,3585,1,4,577,2,215,2,0
2,1,3,21,0,0,0,0,0,0,3587,1,4,578,2,588,5,0
2,0,3,50,0,793,0,0,1,0,3587,2,2,677,2,588,1,0
2,0,1,0,0,0,0,0,0,0,3587,3,4,578,2,588,3,0
2,0,1,34,0,1043,0,70,744,0,3589,1,2,744,1,2034,2,0
2,1,1,3,0,0,0,0,0,0,3589,2,4,587,1,2034,3,0
2,1,2,11,0,0,0,0,0,0,3589,3,4,587,1,1252,2,0
2,1,2,5,0,0,0,0,0,0,3589,4,4,587,1,1938,1,0
2,0,1,47,0,1,0,0,302,0,3589,5,4,587,1,1938,1,0
2,1,1,1,0,0,0,0,0,0,3589,6,4,587,1,2034,1,0
2,1,1,0,0,0,0,0,0,0,3589,7,4,587,1,2034,2,0
2,0,1,23,0,0,4,737,309,558,3590,1,6,213,1,384,1,0
1,0,1,27,0,0,3354,23,220,877,3593,1,8,117,1,89,3,0
2,0,1,46,0,48,856,0,0,4,3599,1,4,442,2,1880,2,0
2,0,1,34,0,270,0,56,549,13,3601,1,4,591,1,1681,6,0
2,0,3,2,0,0,0,0,0,0,3601,2,4,591,1,858,3,0
2,1,1,11,0,0,0,0,0,0,3601,3,4,591,1,1681,2,0
2,0,3,1,0,0,0,0,0,0,3601,4,4,591,1,854,2,0
2,1,1,13,0,0,0,0,0,0,3601,5,4,591,1,858,1,0
2,0,1,41,0,0,18,50,1317,0,3601,6,2,746,1,1681,0,0
2,0,3,11,0,0,0,0,0,0,3601,7,4,591,1,1681,0,0
3,1,1,52,0,0,0,0,0,0,3603,1,2,679,2,1731,0,0
3,1,1,15,0,0,0,0,0,0,3603,2,2,679,2,1731,0,0
2,1,1,58,0,0,0,0,0,0,3604,1,4,581,2,523,2,0
2,0,1,23,0,0,414,0,1,286,3611,1,2,681,2,687,0,0
2,0,1,34,0,0,461,0,0,424,3617,1,4,585,2,884,1,0
2,0,1,9,0,0,0,0,0,0,3617,2,4,585,2,884,1,0
2,0,1,25,0,12,1,0,1045,33,3617,3,2,683,2,884,2,0
1,1,3,38,0,0,0,0,0,0,3618,1,3,41,2,1822,3,0
1,0,3,42,1,0,2227,76,2140,5513,3618,2,3,41,2,1822,4,0
1,0,1,40,0,0,4223,0,0,14,3618,3,3,41,2,1822,2,0
1,0,1,18,0,244,256,0,2675,89,3618,4,3,41,2,1822,2,0
3,0,1,42,0,1853,7,37,0,0,3621,1,2,750,1,1945,0,0
3,0,1,40,0,1114,0,193,0,1,3621,2,2,750,1,1945,3,0
2,0,1,28,0,0,0,949,0,0,3623,1,2,751,1,1322,4,0
1,0,1,56,0,0,7748,0,0,1,3627,1,8,130,2,1375,1,0
2,0,1,22,0,9,0,485,0,272,3632,1,4,587,2,608,3,0
3,0,1,39,0,0,0,0,0,0,3633,1,2,756,1,1445,1,0
2,1,3,35,0,0,0,0,0,0,3635,1,4,588,2,73,0,0
2,0,1,36,0,504,49,0,87,83,3635,2,2,684,2,73,4,0
3,0,1,34,0,1604,309,1,0,236,3637,1,6,243,2,2179,0,0
2,0,1,22,0,768,0,0,0,38,3638,1,2,685,2,1903,1,0
2,1,1,21,0,0,0,0,0,0,3643,1,4,590,2,743,2,0
1,0,1,16,0,7,1879,0,28,2186,3646,1,8,131,2,637,5,0
1,0,1,35,0,0,7595,32,0,2922,3646,2,8,131,2,2158,1,0
3,0,1,19,0,89,0,453,686,0,3649,1,2,688,2,1541,2,0
1,1,1,36,0,0,0,0,0,0,3651,1,1,141,2,50,4,0
1,0,3,32,0,0,2802,0,21,360,3656,1,6,217,1,1764,1,0
1,0,1,69,0,0,300,0,1966,93,3656,2,6,217,1,1764,2,0
1,1,3,44,0,0,0,0,0,0,3657,1,6,218,1,90,2,0
