HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,PassengerGroups,PassengerNums,CabinDeck,CabinNumber,CabinSide,Surname,AgeGroups
3,0,1,31,0,691,3,68,286,0,False,3120,2,6,204,2,434,0
2,1,2,6,0,0,0,0,0,0,True,3121,1,4,491,2,1382,0
2,1,1,17,0,0,0,0,0,0,True,3123,1,4,511,1,594,3
3,1,1,12,0,0,0,0,0,0,True,3124,1,2,648,1,565,1
3,0,1,47,0,1130,8,299,0,0,True,3124,2,2,648,1,565,3
3,1,1,46,0,0,0,0,0,0,True,3124,3,2,648,1,565,1
1,0,3,31,0,139,4018,13,232,1140,True,3126,1,1,116,2,862,1
1,0,1,36,0,0,0,0,0,0,True,3126,2,1,116,2,862,2
2,0,3,15,0,62,57,2646,1104,312,False,3128,1,4,512,1,409,4
3,0,1,38,0,886,0,618,0,0,False,3130,1,2,588,2,595,4
2,1,3,48,0,0,0,0,0,0,True,3131,1,4,492,2,1082,4
2,1,1,21,0,0,0,0,0,0,True,3131,2,4,492,2,1383,4
2,1,1,4,0,0,0,0,0,0,True,3131,3,4,492,2,1383,0
3,1,1,31,0,0,0,0,0,0,True,3132,1,2,649,1,312,1
2,0,2,31,0,0,140,394,0,0,False,3133,1,4,513,1,1384,1
1,0,2,62,1,0,4513,0,85,1437,True,3134,1,8,119,2,1385,3
2,1,1,29,0,0,0,0,0,0,True,3136,1,4,514,1,234,1
2,0,1,30,0,0,4,1604,678,1681,False,3138,1,4,427,2,518,3
3,0,1,26,0,912,0,43,0,0,False,3140,1,6,206,2,642,0
3,0,1,43,0,33,1117,59,0,16,False,3142,1,2,591,2,421,1
3,0,1,32,0,1087,0,71,0,0,False,3142,2,2,591,2,421,1
3,1,3,24,0,0,0,0,0,0,True,3143,1,2,592,2,1357,0
3,1,1,49,0,0,0,0,0,0,True,3145,1,2,652,1,1386,0
2,0,1,21,0,17,427,31,257,0,True,3147,1,2,594,2,264,1
2,0,1,18,0,0,730,79,0,0,True,3149,1,4,494,2,391,1
2,1,1,18,0,0,0,0,0,0,True,3149,2,4,494,2,391,5
2,1,1,14,0,0,0,0,0,0,False,3152,1,4,496,2,43,3
3,0,1,21,0,1507,0,3,2,1196,False,3158,1,7,100,1,1387,5
3,1,3,25,0,0,0,0,0,0,True,3159,1,2,654,1,799,0
1,0,3,56,0,0,323,971,58,4240,False,3161,1,6,208,2,1388,3
2,0,1,0,0,0,0,0,0,0,True,3162,1,4,500,2,1389,2
2,0,1,55,0,0,0,5,0,2409,False,3162,2,2,596,2,1390,1
2,1,1,14,0,0,0,0,0,0,False,3162,3,4,500,2,1390,2
3,0,1,13,0,1007,0,142,295,0,False,3163,1,2,656,1,1391,1
3,0,3,43,0,4,0,1834,1,66,False,3163,2,2,656,1,1391,2
2,1,1,39,0,0,0,0,0,0,False,3164,1,4,516,1,1190,1
3,1,1,27,0,0,0,0,0,0,True,3166,1,2,657,1,1392,3
2,0,1,24,0,0,7,548,4,0,True,3168,1,2,658,1,306,5
2,0,1,26,0,207,350,74,0,3,True,3169,1,2,598,2,1313,3
2,1,3,22,0,0,0,0,0,0,True,3171,1,4,502,2,790,2
2,0,1,26,0,0,0,1352,5,0,False,3172,1,2,659,1,148,0
3,0,1,19,0,155,0,1632,3,0,True,3174,1,7,101,1,1329,2
3,1,1,38,0,0,0,0,0,0,True,3174,2,2,660,1,1329,1
1,1,3,38,0,0,0,0,0,0,True,3175,1,1,104,1,240,1
1,0,1,77,0,0,9032,0,128,1464,True,3176,1,6,196,1,321,0
2,0,3,28,0,2840,0,0,0,0,False,3179,1,2,599,2,412,1
2,0,1,22,0,0,1,379,0,336,False,3180,1,2,663,1,567,2
2,0,1,20,0,4,353,193,241,0,False,3181,1,6,197,1,1018,2
2,0,1,18,0,0,0,699,0,0,True,3182,1,2,600,2,1393,1
1,0,3,10,0,0,0,0,0,0,True,3184,1,1,117,2,1394,0
1,1,3,34,0,0,0,0,0,0,True,3184,2,1,117,2,1394,1
2,0,1,43,0,0,788,0,0,1191,False,3185,1,2,601,2,191,1
3,1,3,31,0,0,0,0,0,0,False,3188,1,6,209,2,1395,4
3,1,3,40,0,0,0,0,0,0,True,3189,1,7,102,1,843,1
3,0,1,25,0,1299,0,0,0,0,False,3189,2,7,102,1,843,2
3,1,1,68,0,0,0,0,0,0,True,3191,1,2,603,2,678,1
2,0,1,20,0,0,0,147,0,0,False,3192,1,2,665,1,1315,4
3,0,1,27,1,309,0,849,0,0,True,3193,1,2,666,1,213,0
2,0,1,1,0,0,0,0,0,0,False,3195,1,4,505,2,1065,1
2,0,2,60,0,0,31,6,223,356,False,3195,2,4,505,2,1065,1
2,0,3,28,0,0,0,675,31,0,True,3195,3,4,505,2,1065,2
2,0,2,11,0,0,0,0,0,0,False,3195,4,4,505,2,1065,1
2,0,3,0,0,0,0,0,0,0,False,3195,5,4,427,2,1065,2
2,1,1,9,0,0,0,0,0,0,False,3195,6,4,505,2,1065,2
3,0,1,38,0,1046,0,1553,0,0,False,3196,1,2,667,1,1396,4
2,0,3,18,0,0,0,0,588,0,False,3197,1,2,668,1,997,0
2,0,1,40,0,4,11,669,0,773,False,3200,1,2,669,1,949,3
2,0,1,21,0,330,11,0,0,398,False,3201,1,2,670,1,1397,0
2,1,1,24,0,0,0,0,0,0,False,3203,1,4,506,2,896,1
1,0,1,26,0,0,1653,7,227,1457,False,3204,1,3,27,1,1398,2
1,0,1,47,0,3865,3810,0,12,196,False,3204,2,3,27,1,1398,1
1,0,1,46,0,0,131,0,8873,469,False,3204,3,3,27,1,1398,5
2,1,3,55,0,0,0,0,0,0,True,3205,1,4,507,2,1399,2
2,0,1,50,0,293,0,21,573,0,False,3206,1,4,520,1,390,2
3,1,1,10,0,0,0,0,0,0,True,3209,1,2,672,1,1400,0
1,0,3,17,0,454,19,0,0,3219,False,3210,1,6,211,2,1401,1
1,0,3,20,0,11,596,0,3583,266,False,3210,2,6,211,2,709,2
1,0,1,37,0,76,2804,0,1287,1229,False,3210,3,6,211,2,1401,2
2,0,1,24,0,11,0,9,2645,2,False,3211,1,2,673,1,1402,2
2,0,3,43,0,511,233,0,0,144,False,3211,2,4,521,1,1402,2
2,0,1,0,0,0,0,0,0,0,False,3211,3,4,521,1,1402,3
2,0,1,24,0,180,264,0,1225,0,False,3212,1,6,212,2,204,5
3,0,1,22,0,715,0,726,325,0,False,3213,1,7,103,1,1403,3
2,1,1,14,0,0,0,0,0,0,True,3215,1,4,508,2,223,3
2,1,1,3,0,0,0,0,0,0,True,3216,1,4,509,2,431,1
2,1,3,22,0,0,0,0,0,0,True,3216,2,4,509,2,431,1
2,0,1,23,0,0,1573,0,36,0,True,3216,3,6,213,2,431,3
3,0,1,56,0,324,574,116,0,0,False,3217,1,6,198,1,642,1
2,0,1,36,0,5,623,88,5,1,True,3218,1,2,606,2,625,2
2,0,3,58,0,52,0,5,517,0,False,3218,2,2,606,2,625,0
2,0,1,1,0,0,0,0,0,0,False,3218,3,4,510,2,625,1
3,1,1,39,0,0,0,0,0,0,False,3219,1,6,214,2,407,1
2,0,1,33,0,0,0,75,709,0,False,3220,1,4,522,1,1404,1
2,0,2,19,0,0,0,616,0,0,False,3221,1,4,511,2,1323,4
2,0,1,27,0,16,0,799,0,37,False,3223,1,4,523,1,1074,4
2,0,1,33,0,0,950,0,102,0,True,3224,1,2,607,2,1128,0
1,1,3,17,0,0,0,0,0,0,True,3225,1,8,120,2,1405,1
1,0,1,28,0,0,3281,0,68,341,True,3225,2,8,120,2,1405,2
2,0,1,21,0,63,15,407,397,0,False,3227,1,4,513,2,303,1
1,0,1,45,0,3,2344,1100,498,0,True,3229,1,1,118,2,1406,2
3,1,1,62,0,0,0,0,0,0,True,3230,1,2,674,1,1407,1
3,1,1,43,0,0,0,0,0,0,True,3232,1,2,609,2,1408,3
2,0,1,27,0,158,0,1271,0,71,False,3235,1,2,610,2,138,5
2,1,3,1,0,0,0,0,0,0,True,3236,1,4,524,1,825,2
2,0,1,31,0,593,540,238,0,77,False,3236,2,2,676,1,825,1
2,0,1,18,0,0,30,0,756,5,False,3236,3,6,200,1,825,3
3,0,1,21,0,1097,0,80,589,0,False,3237,1,7,104,1,1409,4
3,0,1,7,0,0,0,0,0,0,True,3237,2,2,677,1,1409,0
3,0,1,22,0,2646,0,599,117,0,False,3237,3,7,104,1,1409,0
3,1,1,26,0,0,0,0,0,0,False,3238,1,6,215,2,1410,0
2,1,1,30,0,0,0,0,0,0,True,3239,1,4,515,2,172,1
2,0,1,17,0,0,382,402,0,7,False,3240,1,6,216,2,54,3
2,1,1,27,0,0,0,0,0,0,False,3241,1,4,525,1,1367,2
2,0,3,10,0,0,0,0,0,0,False,3243,1,4,516,2,923,2
2,0,1,25,0,764,16,0,8,0,False,3247,1,6,202,1,529,0
2,0,1,21,0,0,0,0,0,0,False,3248,1,4,526,1,1411,1
2,0,3,53,0,8,0,236,0,2049,False,3252,1,2,613,2,1412,2
2,0,1,21,0,0,0,687,46,20,False,3253,1,4,528,1,794,2
1,0,1,28,0,0,3315,0,594,85,True,3254,1,8,121,2,1413,2
2,1,2,20,0,0,0,0,0,0,True,3255,1,4,517,2,1414,4
1,1,3,54,0,0,0,0,0,0,True,3256,1,6,217,2,92,1
2,1,1,9,0,0,0,0,0,0,False,3258,1,4,529,1,455,0
2,0,1,20,0,508,0,1,1372,0,False,3259,1,4,530,1,722,2
2,0,1,19,0,0,165,0,699,0,False,3260,1,2,615,2,1032,3
2,0,1,32,0,0,632,0,0,0,False,3262,1,2,681,1,480,2
3,0,1,22,0,0,0,0,0,0,False,3268,1,6,219,2,1272,0
1,0,3,35,0,74,5082,0,893,1937,True,3269,1,8,122,2,593,3
2,0,1,26,0,0,56,322,6,243,True,3270,1,4,531,1,483,3
2,1,1,51,0,0,0,0,0,0,False,3271,1,4,532,1,1415,5
2,0,3,8,0,0,0,0,0,0,True,3271,2,4,532,1,1415,3
2,0,1,40,0,0,0,895,0,0,True,3272,1,4,518,2,1337,3
2,1,3,2,0,0,0,0,0,0,True,3272,2,4,518,2,1337,4
2,1,2,19,0,0,0,0,0,0,False,3273,1,4,519,2,1371,2
2,1,1,32,0,0,0,0,0,0,True,3274,1,4,533,1,1416,0
2,0,3,16,0,1612,4,0,184,0,False,3274,2,4,533,1,1416,2
2,0,1,64,0,0,0,16,733,159,False,3274,3,4,533,1,1416,3
2,0,3,35,0,256,0,341,35,0,True,3275,1,2,617,2,1043,2
1,0,1,33,0,20,653,0,121,483,False,3276,1,3,29,1,1398,2
1,0,3,9,0,0,0,0,0,0,True,3279,1,8,123,2,1417,4
1,1,1,21,0,0,0,0,0,0,True,3279,2,8,123,2,1417,3
1,1,1,28,0,0,0,0,0,0,True,3279,3,8,123,2,1417,3
1,1,1,28,0,0,0,0,0,0,True,3279,4,8,123,2,1417,4
2,1,2,31,0,0,0,0,0,0,True,3280,1,4,534,1,1418,3
2,0,3,32,0,1150,201,0,0,8,False,3280,2,2,684,1,1418,1
1,1,3,43,0,0,0,0,0,0,True,3282,1,1,120,2,1419,5
1,1,1,60,0,0,0,0,0,0,True,3282,2,1,120,2,1419,1
1,0,1,43,0,0,1440,0,85,150,True,3282,3,1,120,2,1419,2
2,0,1,43,0,0,16,34,753,1,False,3283,1,2,619,2,905,2
2,0,1,19,0,64,0,453,174,6,False,3283,2,2,619,2,1420,2
2,0,1,21,0,0,0,0,646,138,False,3283,3,4,521,2,498,2
2,0,1,38,0,0,0,0,846,0,False,3283,4,4,521,2,503,1
2,1,2,17,0,0,0,0,0,0,True,3284,1,4,535,1,1421,4
2,1,2,29,0,0,0,0,0,0,True,3284,2,4,535,1,1421,2
2,0,2,2,0,0,0,0,0,0,True,3287,1,4,522,2,1422,6
2,0,1,22,0,718,2,50,0,0,True,3287,2,4,427,2,1422,1
2,0,3,18,0,0,0,14,625,0,False,3287,3,2,621,2,1422,4
2,1,1,16,0,0,0,0,0,0,True,3289,1,4,536,1,1149,0
1,1,1,52,0,0,0,0,0,0,True,3292,1,1,121,2,1086,1
1,0,3,52,0,13,6074,0,10385,299,False,3292,2,4,427,2,1086,5
1,1,3,14,0,0,0,0,0,0,True,3292,3,1,121,2,1232,1
1,0,1,25,1,0,0,0,0,0,True,3292,4,1,121,2,1423,3
1,1,1,34,0,0,0,0,0,0,True,3292,5,1,121,2,1086,1
3,0,1,20,0,915,12,25,205,311,True,3293,1,2,623,2,876,2
2,1,2,28,0,0,0,0,0,0,True,3294,1,4,537,1,608,4
2,1,1,27,0,0,0,0,0,0,False,3294,2,4,537,1,608,1
2,0,3,20,0,2598,927,0,866,2,False,3295,1,4,538,1,1424,0
2,0,3,44,0,632,0,101,5,0,True,3296,1,2,624,2,880,1
2,0,1,64,0,313,782,8,0,0,False,3297,1,2,686,1,1422,2
2,0,1,27,0,0,0,775,127,0,True,3298,1,2,687,1,88,1
2,0,1,24,0,0,0,0,0,0,False,3299,1,4,524,2,887,0
3,1,1,38,0,0,0,0,0,0,True,3300,1,2,688,1,1119,0
3,0,1,47,0,378,0,117,1147,132,False,3300,2,2,688,1,1119,3
2,1,3,8,0,0,0,0,0,0,True,3301,1,4,525,2,1425,1
2,0,1,1,0,0,0,0,0,0,True,3301,2,4,525,2,1425,1
2,0,3,0,0,0,0,0,0,0,True,3301,3,4,525,2,1425,3
2,0,1,20,0,0,0,0,0,0,True,3301,4,4,525,2,1425,0
1,1,1,41,0,0,0,0,0,0,True,3304,1,7,105,1,1426,2
3,1,1,35,0,0,0,0,0,0,False,3305,1,7,106,1,1126,1
3,0,3,31,0,1065,13,150,36,0,False,3305,2,7,106,1,1126,2
2,0,2,14,0,0,43,504,125,0,False,3308,1,2,690,1,1427,4
2,0,1,25,0,0,0,762,0,50,False,3309,1,4,539,1,790,5
1,1,1,26,0,0,0,0,0,0,True,3310,1,7,107,1,1428,2
1,0,1,26,0,0,1638,0,476,226,False,3311,1,6,221,2,1429,1
1,0,1,30,0,0,1076,0,3725,9,False,3312,1,6,203,1,675,1
1,1,3,49,0,0,0,0,0,0,True,3313,1,1,122,2,1430,1
2,0,1,19,0,260,0,238,139,8,False,3314,1,2,626,2,329,3
2,0,1,15,0,10,0,99,0,2031,False,3315,1,2,627,2,905,2
2,0,1,27,0,0,0,0,0,1765,False,3317,1,4,540,1,1431,1
1,0,1,39,0,0,957,0,22,401,True,3318,1,1,123,2,1432,3
1,1,3,32,0,0,0,0,0,0,True,3318,2,1,123,2,1432,1
1,0,1,11,0,0,0,0,0,0,True,3318,3,1,123,2,1432,3
1,1,1,44,0,0,0,0,0,0,True,3318,4,1,123,2,1432,1
1,1,1,36,0,0,0,0,0,0,True,3318,5,1,123,2,1432,0
2,0,1,56,0,0,335,532,15,26,False,3319,1,4,541,1,395,5
2,1,1,42,0,0,0,0,0,0,True,3322,1,4,542,1,1072,0
1,1,3,40,0,0,0,0,0,0,True,3323,1,8,110,1,461,1
1,1,3,53,0,0,0,0,0,0,True,3323,2,8,110,1,461,0
3,1,1,31,0,0,0,0,0,0,True,3324,1,2,630,2,1433,1
3,1,1,14,0,0,0,0,0,0,True,3324,2,2,630,2,1433,1
2,1,2,31,0,0,0,0,0,0,True,3325,1,4,543,1,446,1
2,0,1,42,0,0,0,1519,0,4,False,3326,1,6,222,2,1434,1
2,0,1,32,0,0,0,0,0,772,False,3327,1,4,528,2,485,3
2,0,1,34,0,578,0,0,0,323,False,3328,1,2,691,1,61,1
2,1,1,55,0,0,0,0,0,0,True,3329,1,4,544,1,1435,3
3,0,1,42,0,1633,0,29,4,102,False,3330,1,2,692,1,678,0
2,0,1,40,0,666,4,83,0,50,True,3331,1,2,631,2,905,0
3,0,3,48,0,824,2,830,298,0,False,3332,1,7,107,2,814,4
3,1,1,37,0,0,0,0,0,0,True,3332,2,7,107,2,1436,4
3,1,3,17,0,0,0,0,0,0,True,3332,3,7,107,2,1436,0
3,1,1,60,0,0,0,0,0,0,True,3336,1,2,693,1,1121,1
1,1,3,19,0,0,0,0,0,0,True,3337,1,1,125,2,1044,1
1,0,1,30,0,0,180,90,7740,142,False,3337,2,1,125,2,1437,4
1,0,1,32,0,0,0,7,3653,226,False,3337,3,1,125,2,1044,1
2,1,2,28,0,0,0,0,0,0,True,3338,1,4,546,1,698,1
2,1,1,26,0,0,0,0,0,0,False,3339,1,4,530,2,443,2
2,1,1,24,0,0,0,0,0,0,True,3342,1,4,531,2,83,3
2,1,3,47,0,0,0,0,0,0,False,3343,1,4,532,2,338,2
2,0,1,32,0,180,25,584,0,0,False,3348,1,6,225,2,347,6
1,1,1,73,1,0,0,0,0,0,True,3349,1,8,111,1,189,4
2,0,1,17,0,3,2126,0,0,0,True,3350,1,2,633,2,152,5
2,1,2,47,0,0,0,0,0,0,False,3352,1,4,547,1,937,3
1,0,1,27,0,0,216,191,12062,59,False,3353,1,8,125,2,849,1
1,1,3,13,0,0,0,0,0,0,True,3353,2,8,125,2,849,2
1,0,1,22,0,0,5,0,12,6111,False,3353,3,8,125,2,849,1
1,0,1,61,0,0,4082,0,265,201,True,3353,4,8,125,2,1438,3
1,0,3,19,0,0,4494,0,11,3460,True,3353,5,8,125,2,849,2
1,0,1,45,0,0,1897,0,880,605,True,3353,6,8,125,2,849,2
2,1,2,18,0,0,0,0,0,0,False,3357,1,4,535,2,387,4
2,0,1,32,0,0,810,0,0,2,False,3359,1,4,536,2,520,2
1,0,1,52,1,0,1429,0,1371,488,True,3360,1,3,30,1,924,6
3,1,1,25,0,0,0,0,0,0,True,3361,1,2,635,2,918,1
3,1,1,9,0,0,0,0,0,0,True,3361,2,2,635,2,918,6
3,1,1,18,0,0,0,0,0,0,True,3361,3,2,635,2,1069,1
2,0,2,26,0,717,0,84,0,0,False,3361,4,7,108,2,918,2
2,0,1,20,0,1,52,533,0,1022,False,3363,1,6,205,1,46,0
2,0,1,6,0,0,0,0,0,0,True,3363,2,4,550,1,1439,0
2,0,2,5,0,0,0,0,0,0,False,3363,3,4,550,1,46,1
1,0,3,40,0,0,372,7,5,1467,False,3364,1,3,31,1,465,2
2,1,2,20,0,0,0,0,0,0,True,3365,1,4,537,2,130,1
3,0,1,18,0,2532,0,46,0,0,False,3370,1,7,109,2,1440,2
2,0,1,42,0,0,3,0,898,1,False,3371,1,2,694,1,1441,3
2,1,2,14,0,0,0,0,0,0,True,3372,1,4,551,1,886,1
3,1,1,33,0,0,0,0,0,0,True,3377,1,2,638,2,837,0
2,0,3,23,0,664,17,0,0,0,False,3380,1,2,696,1,1187,3
2,1,1,35,0,0,0,0,0,0,False,3381,1,4,539,2,1442,3
2,0,2,53,0,2,18,705,0,1,False,3382,1,2,697,1,1443,2
2,1,1,56,0,0,0,0,0,0,True,3382,2,4,553,1,1443,1
2,0,3,35,0,1,0,37,719,0,False,3383,1,2,698,1,327,3
2,0,1,18,0,1,56,0,602,205,False,3384,1,2,699,1,304,0
2,0,1,25,0,106,46,0,0,843,False,3384,2,6,207,1,1444,1
2,1,3,20,0,0,0,0,0,0,True,3384,3,4,554,1,1444,3
3,1,1,44,0,0,0,0,0,0,True,3386,1,2,641,2,26,3
2,1,1,26,0,0,0,0,0,0,False,3387,1,4,540,2,938,2
3,0,1,23,0,24,1,1264,0,0,True,3389,1,2,642,2,1445,1
3,1,1,39,0,0,0,0,0,0,True,3390,1,2,643,2,220,1
1,1,1,25,0,0,0,0,0,0,True,3391,1,1,105,1,456,1
1,0,3,42,0,0,1209,0,1026,636,False,3391,2,1,105,1,456,1
2,0,1,20,0,0,39,830,17,0,True,3392,1,4,541,2,615,0
2,1,1,4,0,0,0,0,0,0,True,3392,2,4,541,2,615,1
2,1,1,64,0,0,0,0,0,0,True,3392,3,4,541,2,615,3
2,0,1,0,0,0,0,0,0,0,True,3392,4,4,541,2,615,3
2,0,2,19,0,0,463,269,0,4,True,3394,1,2,700,1,1446,2
2,0,3,6,0,0,0,0,0,0,False,3395,1,4,542,2,203,2
1,1,1,23,0,0,0,0,0,0,True,3396,1,1,106,1,1379,0
2,0,1,22,0,0,269,0,100,28,False,3397,1,4,543,2,893,2
2,0,1,18,0,0,0,1435,0,0,True,3401,1,4,545,2,872,1
3,0,1,21,0,2,0,898,148,0,False,3402,1,6,231,2,1073,4
2,0,2,37,0,308,35,415,10,0,True,3403,1,4,556,1,395,5
2,1,3,24,0,0,0,0,0,0,True,3404,1,4,557,1,835,3
2,1,1,38,0,0,0,0,0,0,False,3405,1,4,546,2,904,1
2,0,1,11,0,0,0,0,0,0,True,3405,2,4,546,2,904,1
2,0,3,6,0,0,0,0,0,0,False,3405,3,4,546,2,904,2
1,0,1,49,0,0,104,809,3668,7,False,3406,1,8,112,1,1447,3
1,0,1,55,0,0,5971,158,4125,1984,False,3406,2,8,112,1,1447,5
2,1,1,15,0,0,0,0,0,0,True,3408,1,4,547,2,374,1
2,0,1,19,0,90,0,0,74,595,False,3409,1,2,701,1,30,2
2,1,1,16,0,0,0,0,0,0,True,3410,1,4,558,1,288,2
1,0,1,48,0,0,12,0,7967,15,False,3412,1,1,107,1,458,4
1,1,3,25,0,0,0,0,0,0,True,3412,2,1,107,1,458,0
1,0,1,23,0,2,6748,0,23,0,True,3412,3,1,107,1,458,0
2,1,2,27,0,0,0,0,0,0,False,3413,1,4,559,1,523,0
2,0,1,39,0,505,178,181,0,0,False,3415,1,2,702,1,150,1
2,0,1,28,0,0,1376,4,0,0,True,3417,1,2,703,1,872,4
3,1,1,72,0,0,0,0,0,0,True,3418,1,2,646,2,312,4
3,0,1,47,0,2267,0,117,0,0,False,3419,1,7,108,1,1448,2
2,1,1,65,0,0,0,0,0,0,False,3420,1,4,548,2,1045,1
2,0,2,40,0,15,0,0,670,0,False,3421,1,2,704,1,1162,5
1,0,3,18,0,0,0,0,0,0,True,3422,1,6,209,1,1449,4
1,1,1,27,0,0,0,0,0,0,True,3422,2,6,209,1,1449,1
2,1,1,21,0,0,0,0,0,0,True,3423,1,4,561,1,560,2
2,0,1,37,0,190,0,2,799,0,False,3424,1,6,233,2,500,1
1,0,1,31,0,0,1216,0,897,478,False,3425,1,6,234,2,1450,4
2,0,1,33,0,22,37,415,0,333,False,3426,1,4,549,2,813,2
1,1,3,53,0,0,0,0,0,0,True,3428,1,8,113,1,1451,4
1,0,1,27,0,0,18481,0,2,3875,True,3428,2,8,113,1,1451,2
2,0,1,74,0,0,193,581,0,0,True,3430,1,4,551,2,1452,3
3,1,1,27,0,0,0,0,0,0,True,3431,1,2,705,1,55,2
2,0,2,23,0,381,0,137,104,8,False,3432,1,2,706,1,584,1
1,0,3,74,0,0,1026,0,6616,119,False,3433,1,8,114,1,1453,0
2,1,1,23,0,0,0,0,0,0,True,3434,1,4,562,1,563,2
2,0,2,26,0,6,0,400,2,373,False,3437,1,4,553,2,841,4
2,1,1,0,0,0,0,0,0,0,True,3437,2,4,553,2,841,2
2,1,1,0,0,0,0,0,0,0,True,3438,1,4,564,1,633,2
2,0,3,24,0,95,35,1442,0,0,False,3438,2,2,707,1,633,0
1,1,1,28,0,0,0,0,0,0,True,3439,1,1,130,2,1454,2
1,0,1,17,0,0,0,0,0,0,True,3439,2,1,130,2,1454,3
2,1,3,26,0,0,0,0,0,0,True,3439,3,1,130,2,1454,1
1,0,1,39,0,0,2,0,909,3291,False,3439,4,1,130,2,1454,0
2,0,1,17,0,0,83,0,0,943,False,3440,1,4,565,1,1455,3
2,0,3,15,0,350,0,91,198,0,False,3441,1,2,647,2,206,0
2,0,1,37,0,503,0,26,0,116,False,3442,1,2,708,1,329,2
2,0,1,38,0,792,0,0,1,29,True,3443,1,2,648,2,293,2
1,0,3,33,0,0,27071,0,15,0,True,3444,1,1,131,2,1253,4
1,1,1,16,0,0,0,0,0,0,True,3444,2,1,131,2,1253,1
1,0,1,41,1,0,649,0,945,0,True,3444,3,1,131,2,1253,2
1,0,1,7,0,0,0,0,0,0,True,3444,4,1,131,2,1253,1
2,0,1,20,0,1,760,0,21,0,False,3445,1,4,554,2,923,3
2,1,2,44,0,0,0,0,0,0,True,3446,1,4,555,2,1456,4
2,0,1,42,0,1196,0,0,68,1,False,3447,1,2,649,2,104,2
2,0,1,29,0,0,4,0,0,904,False,3449,1,4,556,2,852,1
1,0,3,22,0,0,4209,26,2462,466,True,3450,1,1,132,2,1457,0
1,0,1,21,0,0,2834,0,414,558,True,3450,2,1,132,2,1457,0
2,1,1,21,0,0,0,0,0,0,False,3453,1,4,567,1,1458,2
2,1,1,21,0,0,0,0,0,0,False,3454,1,4,568,1,942,0
3,1,1,13,0,0,0,0,0,0,True,3455,1,2,709,1,737,1
2,1,2,16,0,0,0,0,0,0,True,3456,1,4,558,2,558,6
3,1,3,36,0,0,0,0,0,0,True,3458,1,2,710,1,819,1
2,1,1,36,0,0,0,0,0,0,True,3459,1,4,560,2,104,3
2,0,2,26,0,86,377,0,0,77,False,3461,1,4,569,1,73,1
1,1,1,28,0,0,0,0,0,0,True,3462,1,8,115,1,669,1
2,0,1,14,0,0,0,533,266,93,False,3464,1,4,561,2,1459,0
2,1,1,29,0,0,0,0,0,0,False,3464,2,4,561,2,1459,2
3,0,1,19,0,506,0,395,159,229,False,3465,1,2,711,1,1460,3
2,0,1,51,0,90,0,0,881,0,False,3467,1,2,712,1,114,1
2,1,1,64,0,0,0,0,0,0,True,3468,1,4,562,2,1038,1
1,1,1,41,0,0,0,0,0,0,True,3469,1,1,109,1,285,3
2,1,1,27,0,0,0,0,0,0,False,3470,1,4,563,2,165,1
2,1,3,16,0,0,0,0,0,0,True,3470,2,4,563,2,165,2
2,0,1,20,0,0,880,5,25,490,False,3473,1,2,654,2,1098,2
1,1,1,31,0,0,0,0,0,0,True,3474,1,1,110,1,1461,2
1,0,1,38,0,0,952,0,0,1790,False,3474,2,1,110,1,1461,0
1,1,3,59,0,0,0,0,0,0,True,3474,3,1,110,1,1461,2
1,1,1,18,0,0,0,0,0,0,True,3474,4,1,110,1,1461,3
1,1,1,33,0,0,0,0,0,0,True,3475,1,8,126,2,1462,1
1,0,1,33,0,0,590,0,3,6569,False,3475,2,8,126,2,1462,5
1,0,3,49,0,0,8766,15,149,178,True,3475,3,8,126,2,1462,3
2,0,3,4,0,0,0,0,0,0,True,3476,1,4,571,1,1041,1
2,0,3,0,0,0,0,0,0,0,True,3476,2,4,571,1,1463,4
2,0,3,0,0,0,0,0,0,0,True,3476,3,4,571,1,905,4
2,0,1,24,0,1,467,4,0,341,False,3476,4,4,571,1,1463,0
1,0,1,52,0,0,0,0,0,0,False,3478,1,1,111,1,1464,1
2,0,2,50,0,121,558,0,10,0,False,3480,1,2,655,2,696,4
2,0,2,31,0,0,627,1,0,13,False,3483,1,2,717,1,899,1
2,1,1,25,0,0,0,0,0,0,False,3484,1,4,573,1,864,2
2,0,2,62,0,3,0,2908,0,0,True,3484,2,2,718,1,864,2
1,0,1,49,0,0,1855,0,166,1655,False,3485,1,6,237,2,1465,1
1,1,1,24,0,0,0,0,0,0,True,3485,2,6,237,2,1466,3
1,0,1,33,0,0,3157,0,131,0,True,3485,3,6,237,2,1465,1
2,0,1,20,0,0,559,21,0,5,True,3486,1,2,656,2,1467,2
1,0,3,46,0,0,0,0,1529,3069,False,3487,1,3,39,2,974,3
1,0,1,26,0,0,0,0,0,0,False,3488,1,7,110,1,1468,3
1,0,1,52,0,6,2333,11,1149,1,False,3488,2,7,110,1,1468,1
3,0,1,28,0,274,0,693,944,0,False,3489,1,2,719,1,1469,1
3,1,1,39,0,0,0,0,0,0,True,3489,2,2,719,1,1469,4
1,0,1,29,0,4,3439,0,0,0,True,3490,1,7,111,1,1036,0
1,0,3,19,0,0,1347,0,1756,37,True,3490,2,7,111,1,1036,1
2,0,1,15,0,0,0,0,6,607,False,3491,1,2,720,1,331,2
